"COU","Country","ALL_IN","All in average income tax rates at average wage","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2004","2004","PC","Percentage","0","Units",,,19.767495,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2005","2005","PC","Percentage","0","Units",,,19.663787,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2006","2006","PC","Percentage","0","Units",,,19.799368,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2007","2007","PC","Percentage","0","Units",,,20.102967,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2008","2008","PC","Percentage","0","Units",,,20.5302,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2009","2009","PC","Percentage","0","Units",,,18.56001,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2010","2010","PC","Percentage","0","Units",,,18.859945,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2011","2011","PC","Percentage","0","Units",,,18.700514,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2012","2012","PC","Percentage","0","Units",,,18.737595,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2013","2013","PC","Percentage","0","Units",,,20.571887,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2014","2014","PC","Percentage","0","Units",,,20.682953,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2015","2015","PC","Percentage","0","Units",,,20.702979,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2016","2016","PC","Percentage","0","Units",,,20.827,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2017","2017","PC","Percentage","0","Units",,,21.016672,,
"USA","United States","ALL_IN_RATE_MAR_NO_CH","No child","2018","2018","PC","Percentage","0","Units",,,19.694517,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2000","2000","PC","Percentage","0","Units",,,26.104847,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2001","2001","PC","Percentage","0","Units",,,27.253278,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2002","2002","PC","Percentage","0","Units",,,27.037876,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2003","2003","PC","Percentage","0","Units",,,23.365123,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2004","2004","PC","Percentage","0","Units",,,22.082209,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2005","2005","PC","Percentage","0","Units",,,21.250566,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2006","2006","PC","Percentage","0","Units",,,20.282361,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2007","2007","PC","Percentage","0","Units",,,21.218045,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2008","2008","PC","Percentage","0","Units",,,19.275519,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2009","2009","PC","Percentage","0","Units",,,17.705085,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2010","2010","PC","Percentage","0","Units",,,17.005922,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2011","2011","PC","Percentage","0","Units",,,17.047701,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2012","2012","PC","Percentage","0","Units",,,16.637013,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2013","2013","PC","Percentage","0","Units",,,16.373951,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2014","2014","PC","Percentage","0","Units",,,17.006546,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2015","2015","PC","Percentage","0","Units",,,17.510821,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2016","2016","PC","Percentage","0","Units",,,17.943344,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2017","2017","PC","Percentage","0","Units",,,17.712397,,
"ISR","Israel","ALL_IN_RATE_MAR_TWO_CH","Two children","2018","2018","PC","Percentage","0","Units",,,18.076267,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2000","2000","PC","Percentage","0","Units",,,17.158768,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2001","2001","PC","Percentage","0","Units",,,14.904841,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2002","2002","PC","Percentage","0","Units",,,15.906593,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2003","2003","PC","Percentage","0","Units",,,15.708324,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2004","2004","PC","Percentage","0","Units",,,15.722796,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2005","2005","PC","Percentage","0","Units",,,14.650249,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2006","2006","PC","Percentage","0","Units",,,15.295877,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2007","2007","PC","Percentage","0","Units",,,14.703203,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2008","2008","PC","Percentage","0","Units",,,14.245553,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2009","2009","PC","Percentage","0","Units",,,13.763735,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2010","2010","PC","Percentage","0","Units",,,14.306314,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2011","2011","PC","Percentage","0","Units",,,14.375864,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2012","2012","PC","Percentage","0","Units",,,14.894601,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2013","2013","PC","Percentage","0","Units",,,17.285447,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2014","2014","PC","Percentage","0","Units",,,17.138584,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2015","2015","PC","Percentage","0","Units",,,18.350487,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2016","2016","PC","Percentage","0","Units",,,15.367551,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2017","2017","PC","Percentage","0","Units",,,15.526205,,
"PRT","Portugal","ALL_IN_RATE_MAR_TWO_CH","Two children","2018","2018","PC","Percentage","0","Units",,,15.740248,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2000","2000","PC","Percentage","0","Units",,,6.288575,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2001","2001","PC","Percentage","0","Units",,,6.324051,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2002","2002","PC","Percentage","0","Units",,,6.324561,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2003","2003","PC","Percentage","0","Units",,,6.329153,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2004","2004","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2005","2005","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2006","2006","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2007","2007","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2008","2008","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2009","2009","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2010","2010","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2011","2011","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2012","2012","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2013","2013","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2014","2014","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2015","2015","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2016","2016","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2017","2017","PC","Percentage","0","Units",,,7,,
"CHL","Chile","ALL_IN_LESS_CASH_SING_TWO_CH","Two children","2018","2018","PC","Percentage","0","Units",,,7,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2000","2000","PC","Percentage","0","Units",,,23.50517,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2001","2001","PC","Percentage","0","Units",,,22.66988,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2002","2002","PC","Percentage","0","Units",,,24.004535,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2003","2003","PC","Percentage","0","Units",,,24.61519,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2004","2004","PC","Percentage","0","Units",,,26.321262,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2005","2005","PC","Percentage","0","Units",,,26.332374,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2006","2006","PC","Percentage","0","Units",,,27.448941,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2007","2007","PC","Percentage","0","Units",,,27.142301,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2008","2008","PC","Percentage","0","Units",,,26.329635,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2009","2009","PC","Percentage","0","Units",,,25.899533,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2010","2010","PC","Percentage","0","Units",,,24.44217,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2011","2011","PC","Percentage","0","Units",,,27.814591,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2012","2012","PC","Percentage","0","Units",,,27.734416,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2013","2013","PC","Percentage","0","Units",,,27.002304,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2014","2014","PC","Percentage","0","Units",,,26.707268,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2015","2015","PC","Percentage","0","Units",,,25.151271,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2016","2016","PC","Percentage","0","Units",,,26.656129,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2017","2017","PC","Percentage","0","Units",,,26.888565,,
"GRC","Greece","ALL_IN_RATE_MAR_NO_CH","No child","2018","2018","PC","Percentage","0","Units",,,27.054516,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2000","2000","PC","Percentage","0","Units",,,25.912712,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2001","2001","PC","Percentage","0","Units",,,25.6724,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2002","2002","PC","Percentage","0","Units",,,25.542625,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2003","2003","PC","Percentage","0","Units",,,25.83826,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2004","2004","PC","Percentage","0","Units",,,26.12117,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2005","2005","PC","Percentage","0","Units",,,26.477259,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2006","2006","PC","Percentage","0","Units",,,26.899428,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2007","2007","PC","Percentage","0","Units",,,26.012693,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2008","2008","PC","Percentage","0","Units",,,23.299407,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2009","2009","PC","Percentage","0","Units",,,22.793241,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2010","2010","PC","Percentage","0","Units",,,22.963716,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2011","2011","PC","Percentage","0","Units",,,23.178963,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2012","2012","PC","Percentage","0","Units",,,23.306974,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2013","2013","PC","Percentage","0","Units",,,23.423826,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2014","2014","PC","Percentage","0","Units",,,23.632506,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2015","2015","PC","Percentage","0","Units",,,23.739382,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2016","2016","PC","Percentage","0","Units",,,23.835948,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2017","2017","PC","Percentage","0","Units",,,23.996539,,
"POL","Poland","ALL_IN_RATE_MAR_NO_CH","No child","2018","2018","PC","Percentage","0","Units",,,24.175091,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2000","2000","PC","Percentage","0","Units",,,2.482772,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2001","2001","PC","Percentage","0","Units",,,3.093333,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2002","2002","PC","Percentage","0","Units",,,4.299126,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2003","2003","PC","Percentage","0","Units",,,4.784688,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2004","2004","PC","Percentage","0","Units",,,5.275596,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2005","2005","PC","Percentage","0","Units",,,4.670232,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2006","2006","PC","Percentage","0","Units",,,5.030988,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2007","2007","PC","Percentage","0","Units",,,6.036824,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2008","2008","PC","Percentage","0","Units",,,5.182708,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2009","2009","PC","Percentage","0","Units",,,5.445973,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2010","2010","PC","Percentage","0","Units",,,6.12591,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2011","2011","PC","Percentage","0","Units",,,9.249616,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2012","2012","PC","Percentage","0","Units",,,9.560453,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2013","2013","PC","Percentage","0","Units",,,9.838103,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2014","2014","PC","Percentage","0","Units",,,10.139946,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2015","2015","PC","Percentage","0","Units",,,10.442526,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2016","2016","PC","Percentage","0","Units",,,10.753246,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2017","2017","PC","Percentage","0","Units",,,11.072711,,
"MEX","Mexico","ALL_IN_RATE_SING_NO_CH","No child","2018","2018","PC","Percentage","0","Units",,,10.225971,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2000","2000","PC","Percentage","0","Units",,,22.442631,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2001","2001","PC","Percentage","0","Units",,,20.729484,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2002","2002","PC","Percentage","0","Units",,,20.602712,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2003","2003","PC","Percentage","0","Units",,,20.948174,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2004","2004","PC","Percentage","0","Units",,,22.328227,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2005","2005","PC","Percentage","0","Units",,,22.305294,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2006","2006","PC","Percentage","0","Units",,,22.299439,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2007","2007","PC","Percentage","0","Units",,,22.439145,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2008","2008","PC","Percentage","0","Units",,,23.023097,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2009","2009","PC","Percentage","0","Units",,,22.622318,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2010","2010","PC","Percentage","0","Units",,,23.611052,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2011","2011","PC","Percentage","0","Units",,,24.036757,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2012","2012","PC","Percentage","0","Units",,,24.825591,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2013","2013","PC","Percentage","0","Units",,,28.117684,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2014","2014","PC","Percentage","0","Units",,,25.850937,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2015","2015","PC","Percentage","0","Units",,,24.124942,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2016","2016","PC","Percentage","0","Units",,,24.29629,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2017","2017","PC","Percentage","0","Units",,,24.442134,,
"NLD","Netherlands","ALL_IN_LESS_CASH_MAR_TWO_CH","Two children","2018","2018","PC","Percentage","0","Units",,,24.826575,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2000","2000","PC","Percentage","0","Units",,,34.918151,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2001","2001","PC","Percentage","0","Units",,,34.400809,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2002","2002","PC","Percentage","0","Units",,,33.972166,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2003","2003","PC","Percentage","0","Units",,,33.956834,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2004","2004","PC","Percentage","0","Units",,,33.471084,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2005","2005","PC","Percentage","0","Units",,,33.357718,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2006","2006","PC","Percentage","0","Units",,,33.451913,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2007","2007","PC","Percentage","0","Units",,,33.627825,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2008","2008","PC","Percentage","0","Units",,,33.366977,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2009","2009","PC","Percentage","0","Units",,,32.763889,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2010","2010","PC","Percentage","0","Units",,,31.4219,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2011","2011","PC","Percentage","0","Units",,,31.687631,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2012","2012","PC","Percentage","0","Units",,,31.822397,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2013","2013","PC","Percentage","0","Units",,,31.471432,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2014","2014","PC","Percentage","0","Units",,,31.280841,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2015","2015","PC","Percentage","0","Units",,,31.609427,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2016","2016","PC","Percentage","0","Units",,,31.566953,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2017","2017","PC","Percentage","0","Units",,,31.469762,,
"DNK","Denmark","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2018","2018","PC","Percentage","0","Units",,,31.369421,,
"ISL","Iceland","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2000","2000","PC","Percentage","0","Units",,,16.276572,,
"ISL","Iceland","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2001","2001","PC","Percentage","0","Units",,,16.480437,,
"ISL","Iceland","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2002","2002","PC","Percentage","0","Units",,,17.818794,,
"ISL","Iceland","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2003","2003","PC","Percentage","0","Units",,,18.013238,,
"ISL","Iceland","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2004","2004","PC","Percentage","0","Units",,,18.865744,,
"ISL","Iceland","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2005","2005","PC","Percentage","0","Units",,,19.949858,,
"ISL","Iceland","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2006","2006","PC","Percentage","0","Units",,,20.230051,,
"ISL","Iceland","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2007","2007","PC","Percentage","0","Units",,,19.230187,,
"ISL","Iceland","ALL_IN_LESS_CASH_MAR_NO_CH","No child","2008","2008","PC","Percentage","0","Units",,,19.752213,,
